0.000000000000000000e+00,-1.587120402359687085e-02,-6.058018687581322581e+01,7.874671677720198382e+00
3.333333333333333287e-02,-1.583060962023894944e-02,-6.058071524207910130e+01,7.864671318256232446e+00
6.666666666666666574e-02,-1.578908382850591555e-02,-6.058124223943916320e+01,7.854648020892018856e+00
1.000000000000000056e-01,-1.574671157173324065e-02,-6.058176783826248624e+01,7.844618038053963183e+00
1.333333333333333315e-01,-1.570357776945105130e-02,-6.058229201174896872e+01,7.834597133330714946e+00
1.666666666666666574e-01,-1.565976734445221133e-02,-6.058281473592909805e+01,7.824600581473061034e+00
2.000000000000000111e-01,-1.561536521982986696e-02,-6.058333598966416389e+01,7.814643168393932804e+00
2.333333333333333370e-01,-1.557045631764619915e-02,-6.058385575464620842e+01,7.804739191168590828e+00
2.666666666666666630e-01,-1.552512555973884455e-02,-6.058437401539805478e+01,7.794902458034326465e+00
2.999999999999999889e-01,-1.547945786795512819e-02,-6.058489075927317202e+01,7.785146288390653702e+00
3.333333333333333148e-01,-1.543353816460868271e-02,-6.058540597645579595e+01,7.775483512799209684e+00
3.666666666666666408e-01,-1.538745137353191884e-02,-6.058591965996094331e+01,7.765926472983918138e+00
4.000000000000000222e-01,-1.534128241514664745e-02,-6.058643180563439046e+01,7.756487021830833051e+00
4.333333333333333481e-01,-1.529511621059853436e-02,-6.058694241215254550e+01,7.747176523388167091e+00
4.666666666666666741e-01,-1.524903768517216207e-02,-6.058745148102264011e+01,7.738005852866305823e+00
5.000000000000000000e-01,-1.520313175829457464e-02,-6.058795901658264427e+01,7.728985396637850336e+00
5.333333333333333259e-01,-1.515748335523703708e-02,-6.058846502600123785e+01,7.720125052237539087e+00
5.666666666666666519e-01,-1.511217739485815233e-02,-6.058896951927791719e+01,7.711434228362354482e+00
5.999999999999999778e-01,-1.506729880075941344e-02,-6.058947250924275352e+01,7.702921844871359447e+00
6.333333333333333037e-01,-1.502293249608933033e-02,-6.058997401155674112e+01,7.694596332785889281e+00
6.666666666666666297e-01,-1.497916340004401721e-02,-6.059047404471147047e+01,7.686465634289388227e+00
6.999999999999999556e-01,-1.493607643937798837e-02,-6.059097263002936273e+01,7.678537202727508948e+00
7.333333333333332815e-01,-1.489375653347834068e-02,-6.059146979166360580e+01,7.670818002608148056e+00
7.666666666666666075e-01,-1.485228860336195410e-02,-6.059196555659799088e+01,7.663314509601169000e+00
8.000000000000000444e-01,-1.481175757478857963e-02,-6.059245995464716117e+01,7.656032710538863917e+00
8.333333333333333703e-01,-1.477224836687441104e-02,-6.059295301845653370e+01,7.648978103415619678e+00
8.666666666666666963e-01,-1.473384590208404871e-02,-6.059344478350210750e+01,7.642155697387932101e+00
9.000000000000000222e-01,-1.469663510412999932e-02,-6.059393528809075491e+01,7.635570012774448578e+00
9.333333333333333481e-01,-1.466070089482407988e-02,-6.059442457336002263e+01,7.629225081056167035e+00
9.666666666666666741e-01,-1.462612819589815226e-02,-6.059491268327830937e+01,7.623124444876180128e+00
1.000000000000000000e+00,-1.459300192932832217e-02,-6.059539966464456029e+01,7.617271158039639722e+00
1.033333333333333215e+00,-1.456140701810325691e-02,-6.059588556708863649e+01,7.611667785514048212e+00
1.066666666666666652e+00,-1.453142838373722504e-02,-6.059637044307107345e+01,7.606316403428981410e+00
1.100000000000000089e+00,-1.450315094854382272e-02,-6.059685434788310943e+01,7.601218599076287497e+00
1.133333333333333304e+00,-1.447665963476119436e-02,-6.059733733964675650e+01,7.596375470909824124e+00
1.166666666666666741e+00,-1.445203936614181464e-02,-6.059781947931482193e+01,7.591787628545856315e+00
1.199999999999999956e+00,-1.442937506159314674e-02,-6.059830083067077311e+01,7.587455192762623035e+00
1.233333333333333393e+00,-1.440875164534283388e-02,-6.059878146032880863e+01,7.583377795500706675e+00
1.266666666666666607e+00,-1.439025404136096316e-02,-6.059926143773392226e+01,7.579554579862635144e+00
1.300000000000000044e+00,-1.437396716888361681e-02,-6.059974083516191712e+01,7.575984200113471623e+00
1.333333333333333259e+00,-1.435997594869675882e-02,-6.060021972771910015e+01,7.572664821680082703e+00
1.366666666666666696e+00,-1.434836530797678651e-02,-6.060069819334271557e+01,7.569594121151756561e+00
1.399999999999999911e+00,-1.433922016703892757e-02,-6.060117631280075301e+01,7.566769286279876106e+00
1.433333333333333348e+00,-1.433262544389802065e-02,-6.060165416969181962e+01,7.564187015977961615e+00
1.466666666666666563e+00,-1.432866607289805944e-02,-6.060213185044538875e+01,7.561843520321834156e+00
1.500000000000000000e+00,-1.432742694463138601e-02,-6.060260944432154417e+01,7.559734520549381109e+00
1.533333333333333215e+00,-1.432899306363032664e-02,-6.060308704341121455e+01,7.557855249060684066e+00
1.566666666666666652e+00,-1.433344913459144894e-02,-6.060356474263605975e+01,7.556200449418111198e+00
1.600000000000000089e+00,-1.434088067112871019e-02,-6.060404263974839978e+01,7.554764376346018828e+00
1.633333333333333304e+00,-1.435137096983840795e-02,-6.060452083533141376e+01,7.553540795731120916e+00
1.666666666666666741e+00,-1.436500902197046861e-02,-6.060499943279887702e+01,7.552522984622162205e+00
1.699999999999999956e+00,-1.438184587446933796e-02,-6.060547853817052300e+01,7.551703756306491933e+00
1.733333333333333393e+00,-1.440183836155739701e-02,-6.060595825759722999e+01,7.551075736148757933e+00
1.766666666666666607e+00,-1.442490537311158678e-02,-6.060643869488700375e+01,7.550631637430169185e+00
1.800000000000000044e+00,-1.445097149090024749e-02,-6.060691995127964304e+01,7.550364286424678717e+00
1.833333333333333259e+00,-1.447995908500310583e-02,-6.060740212544695993e+01,7.550266622398940974e+00
1.866666666666666696e+00,-1.451179132851976653e-02,-6.060788531349263053e+01,7.550331697612262083e+00
1.899999999999999911e+00,-1.454639110245459568e-02,-6.060836960895248637e+01,7.550552677316855643e+00
1.933333333333333348e+00,-1.458368139236832298e-02,-6.060885510279410227e+01,7.550922839757494565e+00
1.966666666666666563e+00,-1.462358514787709743e-02,-6.060934188341713735e+01,7.551435576171894759e+00
2.000000000000000000e+00,-1.466602532834925497e-02,-6.060983003665312197e+01,7.552084390790239077e+00
2.033333333333333215e+00,-1.471092489630176220e-02,-6.061031964576556419e+01,7.552862900835617843e+00
2.066666666666666430e+00,-1.475820680767459155e-02,-6.061081079145002803e+01,7.553764836523929382e+00
2.100000000000000089e+00,-1.480779401899388371e-02,-6.061130355183386342e+01,7.554784041063546063e+00
2.133333333333333304e+00,-1.485960949135110322e-02,-6.061179800247641225e+01,7.555914470655783255e+00
2.166666666666666519e+00,-1.491357618462085810e-02,-6.061229421636905812e+01,7.557150194494671958e+00
2.200000000000000178e+00,-1.496961705529820628e-02,-6.061279226393514108e+01,7.558485394766944587e+00
2.233333333333333393e+00,-1.502765506186778781e-02,-6.061329221302982262e+01,7.559914366652013662e+00
2.266666666666666607e+00,-1.508761316290743899e-02,-6.061379412894030594e+01,7.561431518322099699e+00
2.299999999999999822e+00,-1.514941431890015969e-02,-6.061429807438573647e+01,7.563031370942103315e+00
2.333333333333333481e+00,-1.521298148731364992e-02,-6.061480410951727293e+01,7.564708558669804184e+00
2.366666666666666696e+00,-1.527823762593969771e-02,-6.061531229191789549e+01,7.566457828655406281e+00
2.399999999999999911e+00,-1.534510569412448483e-02,-6.061582267660264733e+01,7.568274041042198697e+00
2.433333333333333126e+00,-1.541350864885604813e-02,-6.061633531601847835e+01,7.570152168966015616e+00
2.466666666666666785e+00,-1.548336945319750760e-02,-6.061685026004425225e+01,7.572087298555406853e+00
2.500000000000000000e+00,-1.555461106104161564e-02,-6.061736755599094550e+01,7.574074628931751541e+00
2.533333333333333215e+00,-1.562715643240064622e-02,-6.061788724860124944e+01,7.576109472209073381e+00
2.566666666666666430e+00,-1.570092852778870451e-02,-6.061840938005003920e+01,7.578187253494253817e+00
